movieId,imdbId,release_date,title,main_director,soup
101529,1935902,2012-09-08,The Brass Teapot,Ramaa Mosley,fantasi basedoncom money magicalobject womandirector junotemple michaelangarano alexisbledel ramaamosley ramaamosley ramaamosley
5881,307479,2002-11-27,Solaris,Steven Soderbergh,clone lossofsenseofr hallucin spacetravel grief space psychologist outerspac astronaut lossoflovedon spacest unusualphenomena georgeclooney nataschamcelhone violadavis stevensoderbergh stevensoderbergh stevensoderbergh
104076,2017020,2013-07-30,The Smurfs 2,Raja Gosnell,basedoncartoon anim smurf hankazaria neilpatrickharris brendangleeson rajagosnell rajagosnell rajagosnell
1027,102798,1991-06-14,Robin Hood: Prince of Thieves,Kevin Reynolds,england crusad merci robinhood folkhero kevincostner morganfreeman christianslater kevinreynolds kevinreynolds kevinreynolds
4332,94082,1987-10-23,Suspect,Peter Yates,juror govern rightandjustic lawyer courtroom cher dennisquaid liamneeson peteryates peteryates peteryates
1025,57546,1963-12-25,The Sword in the Stone,Wolfgang Reitherman,königarthur merlin knight kingarthur sebastiancabot karlswenson juniusmatthews wolfgangreitherman wolfgangreitherman wolfgangreitherman
1238,85859,1983-02-17,Local Hero,Bill Forsyth,scotland smalltown villagelif petrol villag millionair burtlancaster peterriegert fultonmackay billforsyth billforsyth billforsyth
104913,1979320,2013-09-02,Rush,Ron Howard,worldchampion sport racingcar automobilerac basedontrueev formulaon danielbrühl chrishemsworth oliviawilde ronhoward ronhoward ronhoward
162346,3333870,2016-09-02,Antibirth,Danny Perez,drugabus experi televis conspiraci alienabduct prostitut pregnanc newspeciesofhuman sideeffect narcoticabus natashalyonne chloësevigny megtilly dannyperez dannyperez dannyperez
123288,289830,2002-12-02,Taken,John Fawcett,dakotafanning mattfrewer ericclose johnfawcett johnfawcett johnfawcett
58718,499570,2007-02-10,Slipstream,Anthony Hopkins,other anthonyhopkins stellaarroyave lanaantonova anthonyhopkins anthonyhopkins anthonyhopkins
2174,94721,1988-02-29,Beetlejuice,Tim Burton,minist giantsnak skeleton calypso art afterlif childbrid possess surreal teenagegirl ghost geenadavis alecbaldwin winonaryder timburton timburton timburton
84248,56945,1963-10-23,The Organizer,Mario Monicelli,itali factori solidar strike miseri prostitut turinitali sweatshop socialist turnofthecenturi 19thcenturi runningfrompolic marcellomastroianni renatosalvatori gabriellagiorgelli mariomonicelli mariomonicelli mariomonicelli
5135,265343,2001-08-30,Monsoon Wedding,Mira Nair,childabus adulteri arrangedmarriag bollywood wed womandirector weddingarrang classsystem naseeruddinshah lilletedubey vijayraaz miranair miranair miranair
2605,137494,1999-04-29,Entrapment,Jon Amiel,"londonengland newyear'sev skyscrap burglar distrust undercov blackmail nuditi thief heist oldermanyoungerwomanrelationship artthief crimin arttheft millennium manhattan,newyorkc gala kualalumpurmalaysia seanconnery catherinezeta-jones willpatton jonamiel jonamiel jonamiel"
1921,138704,1998-07-10,Pi,Darren Aronofsky,hacker mathematician helix headach chaostheori migrain mathemat insan genius seangullette markmargolis benshenkman darrenaronofsky darrenaronofsky darrenaronofsky
7570,86034,1983-06-05,Octopussy,John Glen,atomicbomb easternblock crocodil secretintelligenceservic kgb snakecharm hotairballoon eastberlin britishsecretservic rogermoore maudadams louisjourdan johnglen johnglen johnglen
2025,119558,1997-09-27,Lolita,Adrian Lyne,jealousi secret blackmail professor lolita nuditi seduct polic roadtrip love murder teacher teenag lust desir ill underag voyeur flirtat virgin jeremyirons dominiqueswain melaniegriffith adrianlyne adrianlyne adrianlyne
27773,364569,2003-01-01,Oldboy,Park Chan-wook,sushirestaur rageandh notebook daughter hostil sin reveng loneli urin anger cathol incest southhypnosi choimin-sik yooji-tae kanghye-jung parkchan-wook parkchan-wook parkchan-wook
6213,314353,2003-03-07,Tears of the Sun,Antoine Fuqua,u.s.armi nigeria presid brucewillis monicabellucci colehauser antoinefuqua antoinefuqua antoinefuqua
136018,1355683,2015-09-04,Black Mass,Scott Cooper,boston basedontruestori organizedcrim johnnydepp joeledgerton benedictcumberbatch scottcooper scottcooper scottcooper
3471,75860,1977-11-16,Close Encounters of the Third Kind,Steven Spielberg,indiana obsess extraterrestrialtechnolog evacu blackout flyingsauc secretbas light contact beguil exchang ufo alien vision missingperson mothership escapad obsessivequest lifeturnedupsidedown richarddreyfuss françoistruffaut terigarr stevenspielberg stevenspielberg stevenspielberg
116453,2463512,2013-09-07,Hateship Loveship,Liza Johnson,ambit trick father addict job independentfilm teenag desir doom womandirector wild kristenwiig haileesteinfeld guypearce lizajohnson lizajohnson lizajohnson
8939,364343,2004-10-15,The Final Cut,Omar Naim,star microchip dyinganddeath boss filmteam robinwilliams mirasorvino jimcaviezel omarnaim omarnaim omarnaim
6158,283426,2003-02-07,The Jungle Book 2,Steve Trenbirth,river music tiger villag feralchild sequel bear jungl orphan vultur gong lost shake mango johngoodman haleyjoelosment maewhitman stevetrenbirth stevetrenbirth stevetrenbirth
7323,301357,2003-02-09,"Good bye, Lenin!",Wolfgang Becker,bureaucraci berlinwal policest coma lossofmoth wifehusbandrelationship patriot germandemocraticrepubl social newsbroadcast lossoffath lenin singl filmescontraocomunismo danielbrühl katrinsass chulpankhamatova wolfgangbecker wolfgangbecker wolfgangbecker
70927,973844,2007-05-19,To Each His Own Cinema,Aki Kaurismäki,womandirector isabelleadjani pegahahangarani anoukaimée akikaurismäki akikaurismäki akikaurismäki
48082,354899,2006-02-11,The Science of Sleep,Michel Gondry,pari date mexico sex jealousi dream subconsci magic nuditi nightmar cloud love travel escap art imagin insecur gaelgarcíabernal charlottegainsbourg miou-miou michelgondry michelgondry michelgondry
8958,350258,2004-10-29,Ray,Taylor Hackford,blackpeopl soul countrymus lossofbroth 1970s jazz blindnessandimpairedvis georgia overdos busrid recordproduc biographi fromragstorich childhoodtrauma gospel indianapoli recordlabel recordingstudio jamiefoxx kerrywashington reginaking taylorhackford taylorhackford taylorhackford
4713,80360,1980-12-25,Altered States,Ken Russell,malenud femalenud basedonnovel subconsci nuditi ritual genet suspens univers drug scienc metamorphosi sensorydepriv isolationtank deprivationchamb questforknowledg williamhurt blairbrown bobbalaban kenrussell kenrussell kenrussell
40614,398017,2005-11-11,Derailed,Mikael Håfström,prison chicago rape basedonnovel hotelroom wifehusbandrelationship anonymouslett blackmail family'sdailylif letter businessman relationshipproblem manbetweentwowomen reveng decept beat violenc wallet extramaritalaffair embezzl advertisingexecut flashback abort commutertrain cliveowen jenniferaniston vincentcassel mikaelhåfström mikaelhåfström mikaelhåfström
1441,106387,1993-04-16,Benny & Joon,Jeremiah S. Chechik,brothersisterrelationship autism cargarag johnnydepp marystuartmasterson aidanquinn jeremiahs.chechik jeremiahs.chechik jeremiahs.chechik
33145,391304,2005-04-22,A Lot Like Love,Nigel Cole,newyork shyness career flight romanticcomedi travel malefemalerelationship losangel ashtonkutcher amandapeet aimeegarcia nigelcole nigelcole nigelcole
91842,1524137,2012-01-12,Contraband,Baltasar Kormákur,headwound crimin securityguard contraband markwahlberg katebeckinsale benfoster baltasarkormákur baltasarkormákur baltasarkormákur
141692,2597760,2017-04-14,The Outcasts,Peter Hutchings,school teenag victoriajustice edensher ashleyrickards peterhutchings peterhutchings peterhutchings
108243,2752758,2014-01-08,Devil's Due,Matt Bettinelli-Olpin,foundfootag allisonmiller zachgilford samanderson mattbettinelli-olpin mattbettinelli-olpin mattbettinelli-olpin
3788,60176,1966-12-18,Blow-Up,Michelangelo Antonioni,londonengland photograph burglar tenni lossofsenseofr suspicionofmurd realiti surreal municipalpark darkroom pantomim illus lover photographi potsmok corps photoshoot fashionmodel mod1960 countercultur davidhemmings vanessaredgrave sarahmiles michelangeloantonioni michelangeloantonioni michelangeloantonioni
130083,2917388,2015-03-12,Kidnapping Mr. Heineken,Daniel Alfredson,anthonyhopkins jimsturgess samworthington danielalfredson danielalfredson danielalfredson
370,110622,1994-03-18,The Naked Gun 33⅓: The Final Insult,Peter Segal,undercov spoof stateprison leslienielsen priscillapresley georgekennedy petersegal petersegal petersegal
6942,314331,2003-09-07,Love Actually,Richard Curtis,londonengland malenud femalenud loveatfirstsight usapresid marseill offic christmasparti marriagepropos barsandrestaur pressconfer languagebarri primeminist rockstar tvshow metaldetector waronterror schoolperform multiplestorylin keiraknightley heikemakatsch emmathompson richardcurtis richardcurtis richardcurtis
136345,433771,2005-01-01,Aloha Scooby-Doo!,Tim Maltby,crimesolv frankwelker caseykasem mindycohn timmaltby timmaltby timmaltby
8158,102820,1991-12-22,Rush,Lili Fini Zanuck,sex texa paranoia assign investig addict love theft drug dealer jasonpatric jenniferjasonleigh samelliott lilifinizanuck lilifinizanuck lilifinizanuck
7034,150662,1998-10-23,Show Me Love,Lukas Moodysson,sweden smalltown forbiddenlov toilet lesbianrelationship lesbian teenmovi teenagelov lgbt lgbtteen schoollif alexandradahlström rebeckaliljeberg mathiasrust lukasmoodysson lukasmoodysson lukasmoodysson
84944,1192628,2011-03-02,Rango,Gore Verbinski,sheriff nevada pet rango chameleon lasvega cactus terrarium constructionsit armadillo disillusion johnnydepp islafisher nedbeatty goreverbinski goreverbinski goreverbinski
6464,119215,1997-07-25,Good Burger,Brian Robbins,competit fastfoodrestaur job kelmitchell kenanthompson sinbad brianrobbins brianrobbins brianrobbins
1952,64665,1969-05-25,Midnight Cowboy,John Schlesinger,shower dustinhoffman jonvoight sylviamiles johnschlesinger johnschlesinger johnschlesinger
7376,351977,2004-04-02,Walking Tall,Kevin Bray,casino sheriff home violenc specialforc exsoldi dwaynejohnson johnnyknoxville nealmcdonough kevinbray kevinbray kevinbray
3638,79574,1979-06-26,Moonraker,Lewis Gilbert,venic massmurd spacemarin spacesuit marcussquar spacebattl secretbas laser utopia spacetravel boatchas astronaut britishsecretservic weightless rogermoore loischiles michaellonsdale lewisgilbert lewisgilbert lewisgilbert
7901,57128,1963-08-27,The Haunted Palace,Roger Corman,h.p.lovecraft vincentprice debrapaget lonchaneyjr. rogercorman rogercorman rogercorman
1447,119225,1997-01-29,Gridlock'd,Vondie Curtis-Hall,aid drugaddict suspicionofmurd polic escap withdraw tupacamarushakur timroth thandienewton vondiecurtis-hall vondiecurtis-hall vondiecurtis-hall
5853,81455,1981-01-14,Scanners,David Cronenberg,telepathi telekinesi mindcontrol psychicpow murder independentfilm gore blood mindread paranormalphenomena scientist explodinghead violenc drug stephenlack jennifero'neill michaelironside davidcronenberg davidcronenberg davidcronenberg
950,25878,1934-05-25,The Thin Man,W.S. Van Dyke,detect inventor polic murder mistress dinner wed screwballcomedi terrier thinman x-ray williampowell myrnaloy maureeno'sullivan w.s.vandyke w.s.vandyke w.s.vandyke
2405,89370,1985-12-04,The Jewel of the Nile,Lewis Teague,dive dictat africa riddl treasur nile palac treasurehunt guru romanc desert doublecross archaeologist novelist swashbuckl adventur archeology  michaeldouglas kathleenturner dannydevito lewisteague lewisteague lewisteague
3173,146838,1999-12-16,Any Given Sunday,Oliver Stone,americanfootbal trainer train americanfootballcoach sport americanfootballstadium alpacino camerondiaz dennisquaid oliverstone oliverstone oliverstone
77866,955308,2010-05-12,Robin Hood,Ridley Scott,robinhood archer knight sherwoodforest bowandarrow middleag mediev kingofengland russellcrowe cateblanchett maxvonsydow ridleyscott ridleyscott ridleyscott
87105,1646926,2010-01-25,Open Season 3,Cody Cameron,ciarabravo charliebright codycameron codycameron codycameron codycameron
155288,2057392,2015-09-11,Eye in the Sky,Gavin Hood,terrorist drone u.s.militari airforcebas combatdron helenmirren aaronpaul alanrickman gavinhood gavinhood gavinhood
91653,1389137,2011-12-22,We Bought a Zoo,Cameron Crowe,zoo mattdamon scarlettjohansson thomashadenchurch cameroncrowe cameroncrowe cameroncrowe
101076,1583421,2013-03-26,G.I. Joe: Retaliation,Jon M. Chu,terror assassin secret technolog missil warhead presid rescu conspiraci explos battl surveil cobra dwaynejohnson d.j.cotrona adriannepalicki jonm.chu jonm.chu jonm.chu
2120,107665,1993-08-27,Needful Things,Fraser Clarke Heston,sheriff basedonnovel smalltown strang manipul pain malic prank devil desir occult maxvonsydow edharris bonniebedelia fraserclarkeheston fraserclarkeheston fraserclarkeheston
103030,2066176,2012-12-14,Any Day Now,Travis Fine,california dragqueen homophobia 1970s adopt downsyndrom gayrelationship gayinterest teenageboy districtattorney gaypar lgbt lgbtright adoptedchild drugaddictedmoth gayadopt alancumming garretdillahunt isaacleyva travisfine travisfine travisfine
121137,2375779,2012-10-23,Wrong Turn 5: Bloodlines,Declan O'Brien,camillaarfwedson dougbradley simonginty declano'brien declano'brien declano'brien
7007,102266,1991-12-11,The Last Boy Scout,Tony Scott,bomb corrupt assassin sniper antihero cocain senat stripclub cynic puppet swimmingpool dysfunctionalmarriag losangel policedetect alcohol privatedetect briberi frameup exoticdanc childkidnap brucewillis damonwayans chelseafield tonyscott tonyscott tonyscott
26903,113824,1995-07-15,Whisper of the Heart,Yoshifumi Kondô,itali librari cat dream write educ book violin love train highschoolstud imagin violinmak grade yōkohonna takashitachibana shigerumuroi yoshifumikondô yoshifumikondô yoshifumikondô
118702,1809398,2014-12-25,Unbroken,Angelina Jolie,worldwarii prisonersofwar biographi sport war athlet womandirector olympicathlet jacko'connell domhnallgleeson garretthedlund angelinajolie angelinajolie angelinajolie
4215,93857,1987-07-10,Revenge of the Nerds II: Nerds in Paradise,Joe Roth,nerd vacat farc jock frameup defector robertcarradine curtisarmstrong larryb.scott joeroth joeroth joeroth
61035,804552,2007-05-19,WΔZ,Tom Shankland,detect chase investig polic psychopath reveng blood slasher tortur violenc drug death evil neo-noir selmablair melissageorge stellanskarsgård tomshankland tomshankland tomshankland
132480,1655441,2015-04-16,The Age of Adaline,Lee Toland Krieger,sanfrancisco immort love forev blakelively michielhuisman harrisonford leetolandkrieger leetolandkrieger leetolandkrieger
98975,2099556,2012-09-19,Antiviral,Brandon Cronenberg,inject celebr satir nearfutur metamorphosi technoir virus bodyhorror caleblandryjones sarahgadon malcolmmcdowell brandoncronenberg brandoncronenberg brandoncronenberg
6689,357470,2003-08-22,The Battle of Shaker Heights,Kyle Rankin,fantasi enemi sister highschool battlefield bulli teenag strategi addict shialabeouf eldenhenson amysmart kylerankin kylerankin kylerankin
2094,102803,1991-06-21,The Rocketeer,Joe Johnston,superhero losangel flyingman pilothero nazicollabor 1980s billycampbell jenniferconnelly alanarkin joejohnston joejohnston joejohnston
